IMF1(t-1),IMF1(t-2),IMF1(t-3),IMF2(t-1),IMF2(t-2),IMF2(t-3),IMF3(t-1),IMF3(t-2),IMF3(t-3),IMF4(t-1),IMF4(t-2),IMF4(t-3),IMF5(t-1),IMF5(t-2),IMF5(t-3),IMF6(t-1),IMF6(t-2),IMF6(t-3),IMF7(t-1),IMF7(t-2),IMF7(t-3),IMF8(t-1),IMF8(t-2),IMF8(t-3),IMF9(t-1),IMF9(t-2),IMF9(t-3),IMF10(t-1),IMF10(t-2),IMF10(t-3),IMF11(t-1),IMF11(t-2),IMF11(t-3),Tar
0.027443503,-0.05175276,-0.005757986,-0.067084364,-0.165394121,-0.241142878,-0.109082238,0.076096052,0.118706494,-0.073362956,-0.006383906,-0.009076175,-0.083039483,-0.09648805,0.057417317,-0.094691283,0.147856248,-0.09997561,-0.102783904,0.122982141,-0.141033653,0.01186174,0.091745079,0.013277739,0.001755319,-0.031540146,-0.021599846,0.002663423,0.061501229,-0.020771477,-0.356746176,-0.693095259,-1.02440935,-1.764952596
-0.05175276,-0.102783904,0.002663423,0.040704007,-0.067084364,-0.165394121,0.078289348,0.03607984,-0.141033653,-0.083039483,0.091263314,0.008615362,0.099822024,-0.109082238,0.09609089,-0.006383906,-0.073362956,-0.094691283,-0.095700484,0.098437709,0.076096052,0.057417317,0.122982141,0.091745079,-0.004014551,0.01186174,-0.009076175,0.001755319,-0.09648805,-0.021599846,-0.693095259,-1.02440935,-1.336693657,-1.931209728
-0.102783904,-0.095700484,0.001755319,0.143518771,0.040704007,-0.067084364,0.158444856,-0.126657569,0.076096052,0.099822024,0.112561355,0.020524087,0.015005618,0.078289348,0.119351721,0.091263314,-0.083039483,-0.006383906,-0.034417209,0.034315495,0.03607984,0.09609089,0.098437709,0.122982141,0.002815599,0.057417317,0.008615362,-0.004014551,-0.109082238,-0.009076175,-1.02440935,-1.336693657,-1.617160528,-1.027953724
-0.095700484,-0.034417209,-0.004014551,0.227503316,0.143518771,0.040704007,-0.023304968,0.140649016,0.03607984,0.015005618,0.035922669,0.019662816,-0.089840999,0.158444856,0.121081171,0.112561355,0.099822024,0.091263314,0.045513002,-0.038142439,-0.126657569,0.119351721,0.034315495,0.098437709,0.000386708,0.09609089,0.020524087,0.002815599,0.078289348,0.008615362,-1.336693657,-1.617160528,-1.854836948,-0.88697787
-0.034417209,0.045513002,0.002815599,0.281294443,0.227503316,0.143518771,-0.18033881,-0.072724731,-0.126657569,-0.089840999,-0.073974901,0.006986416,0.037294253,-0.023304968,0.099118007,0.035922669,0.015005618,0.112561355,0.098182624,-0.087454989,0.140649016,0.121081171,-0.038142439,0.034315495,-0.002819753,0.119351721,0.019662816,0.000386708,0.158444856,0.020524087,-1.617160528,-1.854836948,-2.04104079,-0.424002421
0.045513002,0.098182624,0.000386708,0.297588229,0.281294443,0.227503316,-0.050086759,-0.029261196,0.140649016,0.037294253,-0.120980275,-0.009561091,0.058534521,-0.18033881,0.056061367,-0.073974901,-0.089840999,0.035922669,0.094588903,-0.094882865,-0.072724731,0.099118007,-0.087454989,-0.038142439,0.002629559,0.121081171,0.006986416,-0.002819753,-0.023304968,0.019662816,-1.854836948,-2.04104079,-2.169704214,-0.316899319
0.098182624,0.094588903,-0.002819753,0.274153902,0.297588229,0.281294443,0.160128176,0.096966084,-0.072724731,0.058534521,-0.062710555,-0.020060433,-0.068080074,-0.050086759,-0.000906652,-0.120980275,0.037294253,-0.073974901,0.039159996,-0.060603464,-0.029261196,0.056061367,-0.094882865,-0.087454989,-0.000249071,0.099118007,-0.009561091,0.002629559,-0.18033881,0.006986416,-2.04104079,-2.169704214,-2.237534086,0.115753892
0.094588903,0.039159996,0.002629559,0.214151542,0.274153902,0.297588229,0.112211629,-0.088327501,-0.029261196,-0.068080074,0.050355245,-0.018513653,-0.018762267,0.160128176,-0.061210299,-0.062710555,0.058534521,-0.120980275,-0.034263903,-0.001683318,0.096966084,-0.000906652,-0.060603464,-0.094882865,-0.002108503,0.056061367,-0.020060433,-0.000249071,-0.050086759,-0.009561091,-2.169704214,-2.237534086,-2.244010763,0.686402944
0.039159996,-0.034263903,-0.000249071,0.125706236,0.214151542,0.274153902,-0.106356656,0.015515471,0.096966084,-0.018762267,0.118872048,-0.006153157,0.078270667,0.112211629,-0.112886552,0.050355245,-0.068080074,-0.062710555,-0.083824645,0.056150522,-0.088327501,-0.061210299,-0.001683318,-0.060603464,0.002397548,-0.000906652,-0.018513653,-0.002108503,0.160128176,-0.020060433,-2.237534086,-2.244010763,-2.191237385,0.719198245
-0.034263903,-0.083824645,-0.002108503,0.020795577,0.125706236,0.214151542,-0.14090063,0.065127259,-0.088327501,0.078270667,0.083230197,0.009583334,-0.02117883,-0.106356656,-0.145018967,0.118872048,-0.018762267,0.050355245,-0.084545586,0.089036501,0.015515471,-0.112886552,0.056150522,-0.001683318,-0.00050166,-0.061210299,-0.006153157,0.002397548,0.112211629,-0.018513653,-2.244010763,-2.191237385,-2.083660888,0.63974613
-0.083824645,-0.084545586,0.002397548,-0.086395854,0.020795577,0.125706236,0.043839199,-0.092533063,0.015515471,-0.02117883,-0.023484932,0.019569417,-0.070123373,-0.14090063,-0.150092084,0.083230197,0.078270667,0.118872048,-0.04128951,0.083807694,0.065127259,-0.145018967,0.089036501,0.056150522,-0.001722667,-0.112886552,0.009583334,-0.00050166,-0.106356656,-0.006153157,-2.191237385,-2.083660888,-1.927692993,0.960723619
-0.084545586,-0.04128951,-0.00050166,-0.181425995,-0.086395854,0.020795577,0.13392851,0.040983728,0.065127259,-0.070123373,-0.106380025,0.018237461,0.055047974,0.043839199,-0.125750086,-0.023484932,-0.02117883,0.083230197,0.017311412,0.042363334,-0.092533063,-0.150092084,0.083807694,0.089036501,0.002187875,-0.145018967,0.019569417,-0.001722667,-0.14090063,0.009583334,-2.083660888,-1.927692993,-1.731263747,0.520403167
-0.04128951,0.017311412,-0.001722667,-0.25157665,-0.181425995,-0.086395854,0.00288836,0.065614645,-0.092533063,0.055047974,-0.094590226,0.006569755,0.046474844,0.13392851,-0.075548736,-0.106380025,-0.070123373,-0.023484932,0.058494994,-0.019405801,0.040983728,-0.125750086,0.042363334,0.083807694,-0.000531945,-0.150092084,0.018237461,0.002187875,0.043839199,0.019569417,-1.927692993,-1.731263747,-1.503341836,0.607169713
0.017311412,0.058494994,0.002187875,-0.287589969,-0.25157665,-0.181425995,-0.10765113,-0.171125409,0.040983728,0.046474844,-0.003058474,-0.008701658,-0.076975569,0.00288836,-0.008490826,-0.094590226,0.055047974,-0.106380025,0.064841748,-0.077448232,0.065614645,-0.075548736,-0.019405801,0.042363334,-0.001555476,-0.125750086,0.006569755,-0.000531945,0.13392851,0.018237461,-1.731263747,-1.503341836,-1.253454733,0.755600317
0.058494994,0.064841748,-0.000531945,-0.284918143,-0.287589969,-0.25157665,-0.024266646,0.22113232,0.065614645,-0.076975569,0.084881147,-0.019030691,-0.0121734,-0.10765113,0.06260881,-0.003058474,0.046474844,-0.094590226,0.041235186,-0.108179177,-0.171125409,-0.008490826,-0.077448232,-0.019405801,0.001995068,-0.075548736,-0.008701658,-0.001555476,0.00288836,0.006569755,-1.503341836,-1.253454733,-0.991238198,0.005742369
0.064841748,0.041235186,-0.001555476,-0.244313535,-0.284918143,-0.287589969,0.083941307,-0.19167679,-0.171125409,-0.0121734,0.094842849,-0.018802805,0.082379903,-0.024266646,0.12362704,0.084881147,-0.076975569,-0.003058474,0.006643288,-0.097192461,0.22113232,0.06260881,-0.108179177,-0.077448232,-0.000387634,-0.008490826,-0.019030691,0.001995068,-0.10765113,-0.008701658,-1.253454733,-0.991238198,-0.726039034,0.513752521
0.041235186,0.006643288,0.001995068,-0.171680119,-0.244313535,-0.284918143,0.029301779,0.09919197,0.22113232,0.082379903,0.025539464,-0.008277992,-0.025557735,0.083941307,0.162004447,0.094842849,-0.0121734,0.084881147,-0.021163381,-0.045200757,-0.19167679,0.12362704,-0.097192461,-0.108179177,-0.00157202,0.06260881,-0.018802805,-0.000387634,-0.024266646,-0.019030691,-0.991238198,-0.726039034,-0.466588077,0.05267516
0.006643288,-0.021163381,-0.000387634,-0.077211725,-0.171680119,-0.244313535,-0.07470801,0.009270773,-0.19167679,-0.025557735,-0.056892531,0.00674619,-0.069804692,0.029301779,0.16938869,0.025539464,0.082379903,0.094842849,-0.035804542,0.031049214,0.09919197,0.162004447,-0.045200757,-0.097192461,0.001820015,0.12362704,-0.008277992,-0.00157202,0.083941307,-0.018802805,-0.726039034,-0.466588077,-0.220752701,0.784146033
-0.021163381,-0.035804542,-0.00157202,0.026056847,-0.077211725,-0.171680119,-0.036474088,-0.078604597,0.09919197,-0.069804692,-0.083193531,0.018194336,0.058710778,-0.07470801,0.143482377,-0.056892531,-0.025557735,0.025539464,-0.040691403,0.103730263,0.009270773,0.16938869,0.031049214,-0.045200757,-8.66E-05,0.162004447,0.00674619,0.001820015,0.029301779,-0.008277992,-4.67E-01,-0.220752701,0.004629532,0.339848977
-0.035804542,-0.040691403,0.001820015,0.124077667,0.026056847,-0.077211725,0.07414298,0.072063221,0.009270773,0.058710778,-0.040400296,0.020029122,0.041469253,-0.036474088,0.088682202,-0.083193531,-0.069804692,-0.056892531,-0.039350887,0.143609937,-0.078604597,0.143482377,0.103730263,0.031049214,-0.001761651,0.16938869,0.018194336,-8.66E-05,-0.07470801,0.00674619,-0.220752701,0.004629532,0.203841397,-0.071943719
-0.040691403,-0.039350887,-8.66E-05,0.203736445,0.124077667,0.026056847,0.058312568,8.06E-03,-0.078604597,0.041469253,0.025889099,0.011330368,-0.080496973,0.07414298,0.015342624,-0.040400296,0.058710778,-0.083193531,-0.028285709,0.131334377,0.072063221,0.088682202,0.143609937,0.103730263,0.001668125,0.143482377,0.020029122,-0.001761651,-0.036474088,0.018194336,0.004629532,0.203841397,0.372311742,-0.20453741
-0.039350887,-0.028285709,-0.001761651,0.254643813,0.203736445,0.124077667,-0.063715616,-0.115951264,0.072063221,-0.080496973,0.060140472,-0.003373768,-0.002347745,0.058312568,-0.062214297,0.025889099,0.041469253,-0.040400296,-0.000476726,0.066100302,0.008055579,0.015342624,0.131334377,0.143609937,0.000349514,0.088682202,0.011330368,0.001668125,0.07414298,0.020029122,0.203841397,0.372311742,0.506591444,-0.620896011
-0.028285709,-0.000476726,0.001668125,0.270521622,0.254643813,0.203736445,-0.089790524,0.181341213,0.008055579,-0.002347745,0.044621467,-0.016547342,0.086384224,-0.063715616,-0.12855287,0.060140472,-0.080496973,0.025889099,0.042610006,-0.032070822,-0.115951264,-0.062214297,0.066100302,0.131334377,-0.00208998,0.015342624,-0.003373768,0.000349514,0.058312568,0.011330368,0.372311742,0.506591444,0.604296627,-1.24775369
-0.000476726,0.042610006,0.000349514,0.249995082,0.270521622,0.254643813,0.027128127,-0.147508492,-0.115951264,0.086384224,0.003959202,-0.021499053,-0.040991079,-0.089790524,-0.170261175,0.044621467,-0.002347745,0.060140472,0.082173962,-0.128141285,0.181341213,-0.12855287,-0.032070822,0.066100302,0.0015117,-0.062214297,-0.016547342,-0.00208998,-0.063715616,-0.003373768,0.506591444,0.604296627,0.664036177,-1.193417345
0.042610006,0.082173962,-0.00208998,0.196688284,0.249995082,0.270521622,0.108729195,0.008369538,0.181341213,-0.040991079,-0.027575143,-0.015680564,-0.074428539,0.027128127,-0.178721566,0.003959202,0.086384224,0.044621467,0.088046753,-0.184501562,-0.147508492,-0.170261175,-0.128141285,-0.032070822,0.000904631,-0.12855287,-0.021499053,0.0015117,-0.089790524,-0.016547342,0.604296627,0.664036177,0.685338686,-1.528313544
0.082173962,0.088046753,0.0015117,0.118620899,0.196688284,0.249995082,0.03400674,0.181238514,-0.147508492,-0.074428539,-0.036132555,-0.001859031,0.081309696,0.108729195,-0.151931231,-0.027575143,-0.040991079,0.003959202,0.039910373,-0.175671892,0.008369538,-0.178721566,-0.184501562,-0.128141285,-0.002481686,-0.170261175,-0.015680564,0.000904631,0.027128127,-0.021499053,0.664036177,0.685338686,0.66859049,-1.46697987
0.088046753,0.039910373,0.000904631,0.027003188,0.118620899,0.196688284,-0.089580407,-0.333724188,0.008369538,0.081309696,-0.028147744,0.013296363,0.045427079,0.03400674,-0.094981662,-0.036132555,-0.074428539,-0.027575143,-0.0503365,-0.09947256,0.181238514,-0.151931231,-0.175671892,-0.184501562,0.00126696,-0.178721566,-0.001859031,-0.002481686,0.108729195,-0.015680564,0.685338686,0.66859049,0.614991838,-1.441345686
0.039910373,-0.0503365,-0.002481686,-0.065389663,0.027003188,0.118620899,-0.094691372,0.379783301,0.181238514,0.045427079,-0.011171802,0.022435786,-0.111675367,-0.089580407,-0.019082848,-0.028147744,0.081309696,-0.036132555,-0.134785403,0.020215204,-0.333724188,-0.094981662,-0.09947256,-0.175671892,0.001581611,-0.151931231,0.013296363,0.00126696,0.03400674,-0.001859031,0.66859049,0.614991838,0.526533074,-0.875589484
-0.0503365,-0.134785403,0.00126696,-0.146026132,-0.065389663,0.027003188,0.023350385,-0.308148937,-0.333724188,-0.111675367,0.014275643,0.020995982,-0.002695667,-0.094691372,0.060678157,-0.011171802,0.045427079,-0.028147744,-0.153818284,0.140907279,0.379783301,-0.019082848,0.020215204,-0.09947256,-0.002830796,-0.094981662,0.022435786,0.001581611,-0.089580407,0.013296363,0.614991838,0.526533074,0.405987529,-0.66586289
-0.134785403,-0.153818284,0.001581611,-0.204350534,-0.146026132,-0.065389663,0.117361887,0.167375474,0.379783301,-0.002695667,0.042339401,0.009328396,0.126231616,0.023350385,0.128388462,0.014275643,-0.111675367,-0.011171802,-0.077167325,0.216916168,-0.308148937,0.060678157,0.140907279,0.020215204,0.000809195,-0.019082848,0.020995982,-0.002830796,-0.094691372,0.022435786,0.526533074,0.405987529,0.256913292,-1.688472861
-0.153818284,-0.077167325,-0.002830796,-0.233195378,-0.204350534,-0.146026132,0.069275453,-0.031490021,-0.308148937,0.126231616,0.051412391,-0.007423809,-0.048394532,0.117361887,0.170542617,0.042339401,-0.002695667,0.014275643,0.066082532,0.216989107,0.167375474,0.128388462,0.216916168,0.140907279,0.002398042,0.060678157,0.009328396,0.000809195,0.023350385,0.020995982,0.405987529,0.256913292,0.083652575,-1.717860262
-0.077167325,0.066082532,0.000809195,-0.229681258,-0.233195378,-0.204350534,-0.075081637,-0.043322049,0.167375474,-0.048394532,0.019723534,-0.021596347,-0.120501634,0.069275453,0.178789684,0.051412391,0.126231616,0.042339401,0.194215907,0.137222835,-0.031490021,0.170542617,0.216989107,0.216916168,-0.003028236,0.128388462,-0.007423809,0.002398042,0.117361887,0.009328396,0.256913292,0.083652575,-0.108684517,-1.591039642
0.066082532,0.194215907,0.002398042,-0.195488996,-0.229681258,-0.233195378,-0.142743164,0.042195502,-0.031490021,-0.120501634,-0.043045028,-0.026409916,0.100390399,-0.075081637,0.15162549,0.019723534,-0.048394532,0.051412391,0.219337324,0.003853944,-0.043322049,0.178789684,0.137222835,0.216989107,1.22E-05,0.170542617,-0.021596347,-0.003028236,0.069275453,-0.007423809,8.37E-02,-0.108684517,-0.314265178,-1.576951887
0.194215907,0.219337324,-0.003028236,-0.136481248,-0.195488996,-0.229681258,-0.026595938,0.013439689,-0.043322049,0.100390399,-0.087424078,-0.019050165,0.092069622,-0.142743164,0.094680676,-0.043045028,-0.120501634,0.019723534,0.107314678,-0.135619055,0.042195502,0.15162549,0.003853944,0.137222835,0.003389619,0.178789684,-0.026409916,1.22E-05,-0.075081637,-0.021596347,-0.108684517,-0.314265178,-0.52661981,-1.605480365
0.219337324,0.107314678,1.22E-05,-0.061744531,-0.136481248,-0.195488996,0.150211191,-8.65E-02,0.042195502,0.092069622,-0.062394989,-0.002108355,-0.14349954,-0.026595938,0.019547476,-0.087424078,0.100390399,-0.043045028,-0.089601442,-0.229890375,0.013439689,0.094680676,-0.135619055,0.003853944,-0.003023821,0.15162549,-0.019050165,0.003389619,-0.142743164,-0.026409916,-0.314265178,-0.52661981,-0.738777072,-1.330702334
0.107314678,-0.089601442,0.003389619,0.017795931,-0.061744531,-0.136481248,0.145035157,0.142137073,0.013439689,-0.14349954,0.028453381,0.017271859,-0.042555228,0.150211191,-0.058607952,-0.062394989,0.092069622,-0.087424078,-0.255035514,-0.243265227,-0.086472231,0.019547476,-0.229890375,-0.135619055,-0.001194982,0.094680676,-0.002108355,-0.003023821,-0.026595938,-0.019050165,-0.52661981,-0.738777072,-0.943451843,-1.074610931
-0.089601442,-0.255035514,-0.003023821,0.090978592,0.017795931,-0.061744531,-0.073256614,-0.156052026,-0.086472231,-0.042555228,0.113121352,0.030282272,0.166867868,0.145035157,-0.124149591,0.028453381,-0.14349954,-0.062394989,-0.277964274,-0.169492633,0.142137073,-0.058607952,-0.243265227,-0.229890375,0.004635774,0.019547476,0.017271859,-0.001194982,0.150211191,-0.002108355,-0.738777072,-0.943451843,-1.133284265,-0.040641219
-0.255035514,-0.277964274,-0.001194982,0.147989498,0.090978592,0.017795931,-0.219975875,0.117177994,0.142137073,0.166867868,0.10796863,0.030272359,-0.020220461,-0.073256614,-0.164147954,0.113121352,-0.042555228,0.028453381,-0.127453542,-0.034539349,-0.156052026,-0.124149591,-0.169492633,-0.243265227,-0.002929078,-0.058607952,0.030282272,0.004635774,0.145035157,0.017271859,-0.943451843,-1.133284265,-1.301122093,-0.465378306
-0.277964274,-0.127453542,0.004635774,0.181701021,0.147989498,0.090978592,-0.061941049,-0.032089784,-0.156052026,-0.020220461,0.000735247,0.015944915,-0.162469372,-0.219975875,-0.170974115,0.10796863,0.166867868,0.113121352,0.117925468,0.11288697,0.117177994,-0.164147954,-0.034539349,-0.169492633,-0.00273216,-0.124149591,0.030272359,-0.002929078,-0.073256614,0.030282272,-1.133284265,-1.301122093,-1.440332825,-0.058982087
-0.127453542,0.117925468,-0.002929078,0.18858043,0.181701021,0.147989498,0.207637067,-0.071393875,0.117177994,-0.162469372,-0.123108231,-0.007516114,0.082688707,-0.061941049,-0.143782843,0.000735247,-0.020220461,0.10796863,0.310713617,0.219478396,-0.032089784,-0.170974115,0.11288697,-0.034539349,0.006240609,-0.164147954,0.015944915,-0.00273216,-0.219975875,0.030272359,-1.301122093,-1.440332825,-1.545127248,-0.500014445
0.117925468,0.310713617,-0.00273216,0.169050812,0.18858043,0.181701021,0.195157098,0.149980342,-0.032089784,0.082688707,-0.148845215,-0.030106024,0.129757244,0.207637067,-0.088591584,-0.123108231,-0.162469372,0.000735247,0.324506243,0.247176174,-0.071393875,-0.143782843,0.219478396,0.11288697,-0.003075469,-0.170974115,-0.007516114,0.006240609,-0.061941049,0.015944915,-1.440332825,-1.545127248,-1.610872512,-0.716807186
0.310713617,0.324506243,0.006240609,0.127269693,0.169050812,0.18858043,-0.108095527,-0.164808126,-0.071393875,0.129757244,-0.040742847,-0.041048479,-0.130049425,0.195157098,-0.016956171,-0.148845215,0.082688707,-0.123108231,0.137447988,0.187146703,0.149980342,-0.088591584,0.247176174,0.219478396,-0.00426552,-0.143782843,-0.030106024,-0.003075469,0.207637067,-0.007516114,-1.545127248,-1.610872512,-1.63437115,0.265187073
0.324506243,0.137447988,-0.003075469,0.070376408,0.127269693,0.169050812,-0.265311762,0.107317844,0.149980342,-0.130049425,0.113993154,-0.033717422,-0.077410939,-0.108095527,0.056465263,-0.040742847,0.129757244,-0.148845215,-0.14633456,0.062636014,-0.164808126,-0.016956171,0.187146703,0.247176174,0.008208576,-0.088591584,-0.041048479,-0.00426552,0.195157098,-0.030106024,-1.610872512,-1.63437115,-1.61408284,0.711856031
0.137447988,-0.14633456,-0.00426552,0.007335114,0.070376408,0.127269693,-0.033172313,-0.012727175,-0.164808126,-0.077410939,0.17673534,-0.009292028,0.15295042,-0.265311762,0.116942467,0.113993154,-0.130049425,-0.040742847,-0.355430677,-0.080207726,0.107317844,0.056465263,0.062636014,0.187146703,-0.003904863,-0.016956171,-0.033717422,0.008208576,-0.108095527,-0.041048479,-1.63437115,-1.61408284,-1.550268203,0.89719157
-0.14633456,-0.355430677,0.008208576,-0.052444411,0.007335114,0.070376408,0.245773772,-0.053744705,0.107317844,0.15295042,0.08474298,0.022747084,0.019739158,-0.033172313,0.152664349,0.17673534,-0.077410939,0.113993154,-0.356329833,-0.189843928,-0.012727175,0.116942467,-0.080207726,0.062636014,-0.005217885,0.056465263,-0.009292028,-0.003904863,-0.265311762,-0.033717422,-1.61408284,-1.550268203,-1.445038469,1.215050894
-0.355430677,-0.356329833,-0.003904863,-0.100499045,-0.052444411,0.007335114,0.152132491,0.03518929,-0.012727175,0.019739158,-0.085655727,0.047994237,-0.15186053,0.245773772,0.157076725,0.08474298,0.15295042,0.17673534,-0.139448465,-0.228396934,-0.053744705,0.152664349,-0.189843928,-0.080207726,0.010288671,0.116942467,0.022747084,-0.005217885,-0.033172313,-0.009292028,-1.550268203,-1.445038469,-1.302301077,1.221062484
-0.356329833,-0.139448465,-0.005217885,-0.130512988,-0.100499045,-0.052444411,-0.15839785,0.076614199,-0.053744705,-0.15186053,-0.184385078,0.053350785,0.030975475,0.152132491,0.13009787,-0.085655727,0.019739158,0.08474298,0.169939638,-0.185071006,0.03518929,0.157076725,-0.228396934,-0.189843928,-0.005714624,0.152664349,0.047994237,0.010288671,0.245773772,0.022747084,-1.445038469,-1.302301077,-1.127598755,0.765858405
-0.139448465,0.169939638,0.010288671,-0.139156546,-0.130512988,-0.100499045,-0.204331428,-0.227482826,0.03518929,0.030975475,-0.123732485,0.033546422,0.135024732,-0.15839785,0.077984368,-0.184385078,-0.15186053,-0.085655727,0.385399079,-0.079084615,0.076614199,0.13009787,-0.185071006,-0.228396934,-0.004929962,0.157076725,0.053350785,-0.005714624,0.152132491,0.047994237,-1.302301077,-1.127598755,-0.927847669,0.325911904
0.169939638,0.385399079,-0.005714624,-0.126451287,-0.139156546,-0.130512988,0.056810523,0.328000741,0.076614199,0.135024732,0.041993238,-0.005183253,-0.070585031,-0.204331428,0.011903669,-0.123732485,0.030975475,-0.184385078,0.373367502,0.048598554,-0.227482826,0.077984368,-0.079084615,-0.185071006,0.011892429,0.13009787,0.033546422,-0.004929962,-0.15839785,0.053350785,-1.127598755,-0.927847669,-0.710988304,-0.183709327
0.385399079,0.373367502,-0.004929962,-0.095623188,-0.126451287,-0.139156546,0.189049214,-0.308435769,-0.227482826,-0.070585031,0.167499689,-0.046508688,-0.110871922,0.056810523,-0.054463567,0.041993238,0.135024732,-0.123732485,0.136693606,0.151222263,0.328000741,0.011903669,0.048598554,-0.079084615,-0.008370042,0.077984368,-0.005183253,0.011892429,-0.204331428,0.033546422,-0.927847669,-0.710988304,-0.485569902,0.953154865
0.373367502,0.136693606,0.011892429,-0.052482365,-0.095623188,-0.126451287,0.009425681,0.166671606,0.328000741,-0.110871922,0.148268549,-0.070591313,0.102161649,0.189049214,-0.107774543,0.167499689,-0.070585031,0.041993238,-0.185007868,0.193609548,-0.308435769,-0.054463567,0.151222263,0.048598554,-0.002967845,0.011903669,-0.046508688,-0.008370042,0.056810523,-0.005183253,-0.710988304,-0.485569902,-0.260295186,0.982439299
0.136693606,-0.185007868,-0.008370042,-0.004437133,-0.052482365,-0.095623188,-0.143892938,0.024793915,-0.308435769,0.102161649,0.009334922,-0.063356718,0.081412659,0.009425681,-0.137730242,0.148268549,-0.110871922,0.167499689,-0.399243646,0.164425058,0.166671606,-0.107774543,0.193609548,0.151222263,0.012235522,-0.054463567,-0.070591313,-0.002967845,0.189049214,-0.046508688,-0.485569902,-0.260295186,-0.043555845,0.726060513
-0.185007868,-0.399243646,-0.002967845,0.040698562,-0.004437133,-0.052482365,-0.025180836,-0.161460039,0.166671606,0.081412659,-0.126254294,-0.024237015,-0.128769451,-0.143892938,-0.13908244,0.009334922,0.102161649,0.148268549,-0.377353343,0.079009552,0.024793915,-0.137730242,0.164425058,0.193609548,-0.01118705,-0.107774543,-0.063356718,0.012235522,0.009425681,-0.070591313,-0.260295186,-0.043555845,0.157009168,0.76624545
-0.399243646,-0.377353343,0.012235522,0.07591901,0.040698562,-0.004437133,0.114921619,0.173506587,0.024793915,-0.128769451,-0.150772171,0.03170901,-0.042832407,-0.025180836,-0.112547283,-0.126254294,0.081412659,0.009334922,-0.132335385,-0.027796353,-0.161460039,-0.13908244,0.079009552,0.164425058,0.000512806,-0.137730242,-0.024237015,-0.01118705,-0.143892938,-0.063356718,-0.043555845,0.157009168,0.33490164,0.326406735
-0.377353343,-0.132335385,-0.01118705,0.096078464,0.07591901,0.040698562,0.014683789,-0.07189383,-0.161460039,-0.042832407,-0.058382324,0.079162594,0.146841761,0.114921619,-0.064468297,-0.150772171,-0.128769451,-0.126254294,0.18957475,-0.115646113,0.173506587,-0.112547283,-0.027796353,0.079009552,0.010834173,-0.13908244,0.03170901,0.000512806,-0.025180836,-0.024237015,0.157009168,0.33490164,0.485071064,0.108303971
-0.132335385,0.18957475,0.000512806,0.098626482,0.096078464,0.07591901,-0.123898873,-0.059100307,0.173506587,0.146841761,0.0657906,0.093751857,-0.007116643,0.014683789,-0.005335578,-0.058382324,-0.042832407,-0.150772171,0.397635572,-0.153917784,-0.07189383,-0.064468297,-0.115646113,-0.027796353,-0.01336293,-0.112547283,0.079162594,0.010834173,0.114921619,0.03170901,0.33490164,0.485071064,0.604119173,-0.364837911
0.18957475,0.397635572,0.010834173,0.083923992,0.098626482,0.096078464,-0.019445631,0.119247119,-0.07189383,-0.007116643,0.127762713,0.064267137,-0.146970824,-0.123898873,0.052497811,0.0657906,0.146841761,-0.058382324,0.370875981,-0.132431696,-0.059100307,-0.005335578,-0.153917784,-0.115646113,0.004935925,-0.064468297,0.093751857,-0.01336293,0.014683789,0.079162594,0.485071064,0.604119173,0.690388369,-0.332742775
0.397635572,0.370875981,-0.01336293,0.055102714,0.083923992,0.098626482,0.154934035,-0.060101291,-0.059100307,-0.146970824,0.095339295,-0.000119211,0.062093533,-0.019445631,0.097404835,0.127762713,-0.007116643,0.0657906,0.12871049,-0.063906856,0.119247119,0.052497811,-0.132431696,-0.153917784,0.007675584,-0.005335578,0.064267137,0.004935925,-0.123898873,0.093751857,0.604119173,0.690388369,0.743929357,-0.246161473
0.370875981,0.12871049,0.004935925,0.017500078,0.055102714,0.083923992,0.066059407,-0.084205896,0.119247119,0.062093533,0.004636505,-0.071903496,0.122115812,0.154934035,0.120833729,0.095339295,-0.146970824,0.127762713,-0.183415102,0.022289107,-0.060101291,0.097404835,-0.063906856,-0.132431696,-0.01440452,0.052497811,-0.000119211,0.007675584,-0.019445631,0.064267137,0.690388369,0.743929357,0.766352781,0.278244317
0.12871049,-0.183415102,0.007675584,-0.022235066,0.017500078,0.055102714,-0.168047476,0.223270004,-0.060101291,0.122115812,-0.081221363,-0.116707374,-0.108127281,0.066059407,0.118939963,0.004636505,0.062093533,0.095339295,-0.382603922,0.092249183,-0.084205896,0.120833729,0.022289107,-0.063906856,0.00981642,0.097404835,-0.071903496,-0.01440452,0.154934035,-0.000119211,0.743929357,0.766352781,0.760578815,0.766573433
-0.183415102,-0.382603922,-0.01440452,-0.057223019,-0.022235066,0.017500078,-0.146250905,-0.272544205,-0.084205896,-0.108127281,-0.113169422,-0.10953354,-0.075459408,-0.168047476,0.093188768,-0.081221363,0.122115812,0.004636505,-0.356617493,0.120605401,0.223270004,0.118939963,0.092249183,0.022289107,0.002787694,0.120833729,-0.116707374,0.00981642,0.066059407,-0.071903496,0.766352781,0.760578815,0.730506802,0.659125775
